num__age,num__income,num__time_spent_on_platform,num__number_of_sessions,num__fields_filled_percentage,cat__employment_type_contractor,cat__employment_type_full_time,cat__employment_type_part_time,cat__employment_type_unemployed,cat__marital_status_divorced,cat__marital_status_married,cat__marital_status_single,cat__previous_year_filing_0,cat__previous_year_filing_1,cat__device_type_desktop,cat__device_type_mobile,cat__device_type_tablet,cat__referral_source_friend_referral,cat__referral_source_organic_search,cat__referral_source_social_media_ad
-0.6217295221202707,-0.49257957218666804,1.6392118457570386,2.151149130606128,0.14934285258647878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5997783078811283,-0.6480174324322457,-1.7844401467626292,2.4619414632805667,0.7948916959323118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.52792490611634,-1.224459881837147,-0.7673636934967191,-2.199943526836015,-0.09815506519562596,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.5338725308233745,1.4421075342333387,-0.44736641435525326,-0.33518953078938224,1.2973763425594151,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3842181025867637,0.3439282881501067,0.029957891188970482,0.28639513455949533,-0.6739947430019468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6935829238850588,0.9491757751868001,0.7124090647913061,-1.2675665288126987,1.3854808396120242,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.47802271859069434,-1.5240596089493093,0.6640055582150909,-1.5783588614871373,-0.7502841274869007,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.2624625132963298,-1.0920523838262406,0.2807189974299267,0.5971874672339341,1.6797177884744319,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8871919149402809,-0.5495745932659434,-0.9348490739236472,0.907979799908373,0.037881816945259494,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.196556736238576,0.6753741541386985,-1.0856509251498452,-0.02439719811494345,1.4080411170658158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.627677146827305,0.4723721036399125,0.6807721752324895,-0.33518953078938224,0.0647321891035804,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8871919149402809,-1.5799953700444973,0.29327812204177367,0.5971874672339341,0.7171478413614426,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.6217295221202707,-1.6520592186393366,0.7259311829146913,0.28639513455949533,1.3590738742253556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6057259325881625,1.6798601461455678,-0.43877447915706186,0.28639513455949533,-1.37263794966496,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.47802271859069434,-0.8248455104210047,0.07839645884490473,-1.2675665288126987,0.29176593186383126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.765436325649847,0.1270191791505623,2.649406497544321,-0.9567741961382599,1.078153091051167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.24051129905718738,-0.5569210738007421,-1.686842943378728,0.28639513455949533,-1.3380474670419575,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.47802271859069434,-1.0699446028680324,-0.021608375819416846,-0.02439719811494345,-0.04407391919027143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.0469023080019653,-0.5126371725305138,0.11567942944120183,-0.33518953078938224,0.38884888981316706,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3402635397681524,-1.487566394013658,-0.1465533413030779,0.5971874672339341,0.19347130700799758,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6057259325881625,0.418657371543617,0.1962772530965168,-0.02439719811494345,-0.4395540611492102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.765436325649847,-0.20159060365482812,0.41637714500438494,-0.02439719811494345,-1.0065462031056156,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.24051129905718738,1.543830662382621,-0.5616078233125636,0.907979799908373,-1.630196797896297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.4839703432977287,-0.29641145706909017,0.3954947298930606,0.907979799908373,0.15728093431861515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8871919149402809,0.23123669371398548,-0.2089935082788339,0.5971874672339341,0.15529605510466712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4061693168259062,-0.8174648602093001,0.022649224200531025,-1.8891511941615762,1.4111918670477706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8871919149402809,-0.099969984536264,-0.8169361708047493,-0.645981863463821,0.8748249642250058,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.31831232552901,1.298560721551063,0.9566675125487997,-0.9567741961382599,-0.2919077523917431,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.6057259325881625,-1.635452755663001,-1.3240939948407202,0.5971874672339341,-0.1516062645889734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4061693168259062,-0.34554745245997626,0.8020208017492516,1.2187721325828118,-0.41673836255634894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8153385131754928,-1.3760023989154362,0.38511498293680296,-0.9567741961382599,-1.0174940350067814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8372897274146351,1.115787119780653,-0.016442068953591776,-0.33518953078938224,0.6993201437078197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.3901657272937982,-1.6012147394031484,-1.3451763383360091,-1.5783588614871373,1.403123746139303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4061693168259062,0.21039319080130084,-1.8488863103755293,1.2187721325828118,1.1962415649785623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6217295221202707,-0.3173232993355869,-1.800517814583522,-0.33518953078938224,-0.4990765351741273,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9590453167050691,-1.0034162419319719,-1.8971549467095337,0.28639513455949533,0.09841016406651656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.4839703432977287,1.2285812232474924,2.6747540349987218,-0.33518953078938224,-1.517099415039676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8871919149402809,-1.3900119664469128,-0.5007036838716998,-1.2675665288126987,0.7269656194381305,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0469023080019653,-0.08671214989672033,-2.102317660380324,-0.33518953078938224,-1.4496545457198735,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9809965309442115,1.434863562729258,0.4813019244576043,-0.9567741961382599,0.5987704296682496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9091431291794233,0.01682197112858205,-0.6243129227137372,-0.9567741961382599,1.4449813434895784,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.24051129905718738,1.3521046052628283,-0.5554277887858053,-0.645981863463821,0.2795356957151424,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8372897274146351,0.22740968990050897,0.45719339346406285,3.0835261286294444,-0.19515598828858857,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8871919149402809,0.8928641476456455,-0.5335444119814126,-0.9567741961382599,-0.20627804561463361,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5997783078811283,1.3426396047598552,-0.693298609177721,0.5971874672339341,1.7470028088160423,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7434851114107046,0.07504710057647487,0.9608604003284167,1.5295644652572504,-0.8012717345189327,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6217295221202707,0.7165486148104772,1.1491596822392987,-1.2675665288126987,-0.2276141010455754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.4839703432977287,1.2535592570658078,0.683812437384561,0.28639513455949533,0.939784963972866,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.1746055219994336,1.2882756488023448,-0.009812263388577843,-1.5783588614871373,-0.8985953940032743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.4061693168259062,-0.14401469806815007,1.4257815769701503,-0.33518953078938224,0.6070290710259015,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5498761203554825,0.3320372405868046,-1.9074654490803977,-0.9567741961382599,-0.9454703642393245,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0308987184698573,-0.14230621422284803,-1.2230247337210176,-0.33518953078938224,1.6015620832526536,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7434851114107046,-0.0036456653381361434,-0.3412669583803067,-0.02439719811494345,-1.6883150704488967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9590453167050691,-1.033143860840227,-0.6717358842956848,-2.199943526836015,-1.4794729673914648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8871919149402809,0.9041401410246388,0.8494964626398395,0.5971874672339341,-1.306561836040246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.31236470082197554,0.17991383900111282,-0.643474740419399,0.5971874672339341,-1.2461212089942741,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.19060911153154164,0.20844551921765656,0.04984274761093917,0.28639513455949533,1.6736303004466644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.196556736238576,-0.8282283084347027,1.5341200651070555,-0.645981863463821,0.44367839719222457,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4061693168259062,1.137758222031237,-0.006244198457536147,0.5971874672339341,1.1562144190945272,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8871919149402809,1.0671294998664516,0.9579666900709098,-1.2675665288126987,0.30503280808670535,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.47802271859069434,-1.4404122398833223,-0.20104925353923234,-0.02439719811494345,-0.9209569790803525,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6775793343529508,-0.17367397762259312,-0.05458137414727122,-1.2675665288126987,-0.14567374227807148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.3402635397681524,0.9301090954732295,-1.2325356908337433,-0.33518953078938224,-0.2634358403070704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.09680449552761104,1.0711273520644582,1.7508301905739458,-0.02439719811494345,-0.41067050954624545,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1247033344737878,0.9747346935125183,1.0325890762027818,-0.02439719811494345,-1.6238044698616587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8871919149402809,-1.6991792030927662,0.18682548830443554,0.28639513455949533,1.3981654067081077,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0308987184698573,-0.9427992351006562,-1.0104002549785989,1.5295644652572504,-1.6713587362727524,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4839703432977287,-1.1605284163459455,-0.31627406344189324,-0.645981863463821,1.2547037379608315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.3402635397681524,-0.6035285131005812,-1.2807513810638353,1.5295644652572504,-1.081537598164005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.627677146827305,-0.13082520278241846,0.5843844480494117,-0.02439719811494345,-1.4393083945144318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9809965309442115,0.24473371609187144,1.769122037114856,1.2187721325828118,-0.2623606207239765,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.0469023080019653,1.1357422110937805,-0.15130124333793676,-0.9567741961382599,0.5029825318013746,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6217295221202707,-1.589836236993437,-0.28405575931388927,0.5971874672339341,-1.3613394316516787,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.9091431291794233,-0.5462601346060575,-1.3320258796003954,0.28639513455949533,0.8825638441480161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.4839703432977287,-0.6978709910381588,0.5319997583660044,-0.02439719811494345,-0.9103549596251767,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.19060911153154164,0.6687452368189266,-0.5088433347348659,1.2187721325828118,1.0216114248643116,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.3402635397681524,1.3489609949874726,-0.46722606109096276,-0.9567741961382599,-0.5914403357634381,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8871919149402809,-0.17879942915849917,0.5436891896083892,0.907979799908373,-0.944389228574493,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6217295221202707,1.5936500513116278,0.6526509026477157,1.8403567979316893,-0.7552741868506908,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0308987184698573,0.8278734221703568,0.8632027559162236,2.7727337959550056,-0.8200524041923253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.52792490611634,1.3119552348982308,0.8691237976075746,0.28639513455949533,-1.46273998609411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7434851114107046,-1.4312889361494097,0.6817555538219986,0.5971874672339341,0.39937520125430764,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.765436325649847,0.6747932696312957,0.5894315265473068,0.28639513455949533,0.6235363672267447,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
